datum,location_id,pretocnost,day_of_week,dela_prost_dan,month,pretocnost_7d
2022-07-11,4,3073,0,False,7,3161.4285714285716
2022-07-12,4,2147,1,False,7,3086.0
2022-07-13,4,4066,2,False,7,3206.5714285714284
2022-07-14,4,3254,3,False,7,3394.8571428571427
2022-07-15,4,2295,4,False,7,3262.8571428571427
2022-07-16,4,2825,5,False,7,3086.4285714285716
2022-07-17,4,4589,6,False,7,3178.4285714285716
2022-07-18,4,3653,0,False,7,3261.285714285714
2022-07-19,4,3920,1,False,7,3514.5714285714284
2022-07-20,4,4269,2,False,7,3543.5714285714284
2022-07-21,4,3678,3,False,7,3604.1428571428573
2022-07-22,4,3271,4,False,7,3743.5714285714284
2022-07-23,4,3882,5,False,7,3894.5714285714284
2022-07-24,4,4291,6,False,7,3852.0
2022-07-25,4,3784,0,False,7,3870.714285714286
2022-07-26,4,3072,1,False,7,3749.5714285714284
2022-07-27,4,4122,2,False,7,3728.5714285714284
2022-07-28,4,4428,3,False,7,3835.714285714286
2022-07-29,4,3274,4,False,7,3836.1428571428573
2022-07-30,4,3093,5,False,7,3723.4285714285716
2022-07-31,4,14299,6,False,7,5153.142857142857
2022-08-01,4,6960,0,False,8,5606.857142857143
2022-08-02,4,6359,1,False,8,6076.428571428572
2022-08-03,4,7241,2,False,8,6522.0
2022-08-04,4,6939,3,False,8,6880.714285714285
2022-08-05,4,5482,4,False,8,7196.142857142857
2022-08-06,4,3484,5,False,8,7252.0
2022-08-07,4,4021,6,False,8,5783.714285714285
2022-08-08,4,36603,0,False,8,10018.42857142857
2022-08-09,4,109397,1,False,8,24738.14285714286
2022-08-10,4,121198,2,False,8,41017.71428571428
2022-08-11,4,77835,3,False,8,51145.71428571428
2022-08-12,4,68205,4,False,8,60106.142857142855
2022-08-13,4,68827,5,False,8,69440.85714285714
2022-08-14,4,164279,6,False,8,92334.85714285714
2022-08-15,4,45248,0,True,8,93569.85714285714
2022-08-16,4,52597,1,False,8,85455.57142857143
2022-08-17,4,25395,2,False,8,71769.42857142857
2022-08-18,4,12225,3,False,8,62396.57142857143
2022-08-19,4,94120,4,False,8,66098.71428571429
2022-08-20,4,141923,5,False,8,76541.0
2022-08-21,4,61535,6,False,8,61863.28571428572
2022-08-22,4,3370,0,False,8,55880.71428571428
2022-08-23,4,71301,1,False,8,58552.71428571428
2022-08-24,4,43200,2,False,8,61096.28571428572
2022-08-25,4,6490,3,False,8,60277.0
2022-08-26,4,16525,4,False,8,49192.0
2022-08-27,4,30650,5,False,8,33295.857142857145
2022-08-28,4,10184,6,False,8,25960.0
2022-08-29,4,6723,0,False,8,26439.0
2022-08-30,4,15213,1,False,8,18426.428571428572
2022-08-31,4,22042,2,False,8,15403.857142857143
2022-09-01,4,80538,3,False,9,25982.14285714286
2022-09-02,4,97681,4,False,9,37575.857142857145
2022-09-03,4,45116,5,False,9,39642.42857142857
2022-09-04,4,5024,6,False,9,38905.28571428572
2022-09-05,4,1350,0,False,9,38137.71428571428
2022-09-06,4,66588,1,False,9,45477.0
2022-09-07,4,77614,2,False,9,53415.857142857145
2022-09-08,4,72962,3,False,9,52333.57142857143
2022-09-09,4,65258,4,False,9,47701.71428571428
2022-09-10,4,109367,5,False,9,56880.42857142857
2022-09-11,4,160921,6,False,9,79151.42857142857
2022-09-12,4,101529,0,False,9,93462.71428571429
2022-09-13,4,1427,1,False,9,84154.0
2022-09-14,4,577,2,False,9,73148.71428571429
2022-09-15,4,164,3,False,9,62749.0
2022-09-16,4,107,4,False,9,53441.71428571428
2022-09-17,4,233,5,False,9,37851.142857142855
2022-09-18,4,900,6,False,9,14991.0
2022-09-19,4,562,0,False,9,567.1428571428571
2022-09-20,4,882,1,False,9,489.2857142857143
2022-09-21,4,573,2,False,9,488.7142857142857
2022-09-22,4,619,3,False,9,553.7142857142857
2022-09-23,4,480,4,False,9,607.0
2022-09-24,4,320,5,False,9,619.4285714285714
2022-09-25,4,77,6,False,9,501.85714285714283
2022-09-26,4,200,0,False,9,450.14285714285717
2022-09-27,4,47,1,False,9,330.85714285714283
2022-09-28,4,170,2,False,9,273.2857142857143
2022-09-29,4,57,3,False,9,193.0
2022-09-30,4,26,4,False,9,128.14285714285714
2022-10-01,4,147,5,False,10,103.42857142857143
2022-10-02,4,372,6,False,10,145.57142857142858
2022-10-03,4,147,0,False,10,138.0
2022-10-04,4,208,1,False,10,161.0
2022-10-05,4,234,2,False,10,170.14285714285714
2022-10-06,4,245,3,False,10,197.0
2022-10-07,4,365,4,False,10,245.42857142857142
2022-10-08,4,570,5,False,10,305.85714285714283
2022-10-09,4,363,6,False,10,304.57142857142856
2022-10-10,4,156,0,False,10,305.85714285714283
2022-10-11,4,187,1,False,10,302.85714285714283
2022-10-12,4,146,2,False,10,290.2857142857143
2022-10-13,4,182,3,False,10,281.2857142857143
2022-10-14,4,180,4,False,10,254.85714285714286
2022-10-15,4,456,5,False,10,238.57142857142858
2022-10-16,4,573,6,False,10,268.57142857142856
2022-10-17,4,126,0,False,10,264.2857142857143
2022-10-18,4,240,1,False,10,271.85714285714283
2022-10-19,4,258,2,False,10,287.85714285714283
2022-10-20,4,116,3,False,10,278.42857142857144
2022-10-21,4,93,4,False,10,266.0
2022-10-22,4,25,5,False,10,204.42857142857142
2022-10-23,4,236,6,False,10,156.28571428571428
2022-10-24,4,17,0,False,10,140.71428571428572
2022-10-25,4,65,1,False,10,115.71428571428571
2022-10-26,4,104,2,False,10,93.71428571428571
2022-10-27,4,229,3,False,10,109.85714285714286
2022-10-28,4,257,4,False,10,133.28571428571428
2022-10-29,4,936,5,False,10,263.42857142857144
2022-10-30,4,1392,6,False,10,428.57142857142856
2022-10-31,4,1234,0,True,10,602.4285714285714
2022-11-01,4,650,1,True,11,686.0
2022-11-02,4,105,2,False,11,686.1428571428571
2022-11-03,4,30,3,False,11,657.7142857142857
2022-11-04,4,19,4,False,11,623.7142857142857
2022-11-05,4,192,5,False,11,517.4285714285714
2022-11-06,4,308,6,False,11,362.57142857142856
2022-11-07,4,42,0,False,11,192.28571428571428
2022-11-08,4,72,1,False,11,109.71428571428571
2022-11-09,4,103,2,False,11,109.42857142857143
2022-11-10,4,40,3,False,11,110.85714285714286
2022-11-11,4,156,4,False,11,130.42857142857142
2022-11-12,4,1261,5,False,11,283.14285714285717
2022-11-13,4,569,6,False,11,320.42857142857144
2022-11-14,4,93,0,False,11,327.7142857142857
2022-11-15,4,5,1,False,11,318.14285714285717
2022-11-16,4,0,2,False,11,303.42857142857144
2022-11-17,4,51,3,False,11,305.0
2022-11-18,4,39,4,False,11,288.2857142857143
2022-11-19,4,96,5,False,11,121.85714285714286
2022-11-20,4,109,6,False,11,56.142857142857146
2022-11-21,4,63,0,False,11,51.857142857142854
2022-11-22,4,18,1,False,11,53.714285714285715
2022-11-23,4,23,2,False,11,57.0
2022-11-24,4,82,3,False,11,61.42857142857143
2022-11-25,4,38,4,False,11,61.285714285714285
2022-11-26,4,55,5,False,11,55.42857142857143
2022-11-27,4,78,6,False,11,51.0
2022-11-28,4,68,0,False,11,51.714285714285715
2022-11-29,4,47,1,False,11,55.857142857142854
2022-11-30,4,58,2,False,11,60.857142857142854
2022-12-01,4,41,3,False,12,55.0
2022-12-02,4,21,4,False,12,52.57142857142857
2022-12-03,4,14,5,False,12,46.714285714285715
2022-12-04,4,13,6,False,12,37.42857142857143
2022-12-05,4,6,0,False,12,28.571428571428573
2022-12-06,4,41,1,False,12,27.714285714285715
2022-12-07,4,26,2,False,12,23.142857142857142
2022-12-08,4,16,3,False,12,19.571428571428573
2022-12-09,4,8,4,False,12,17.714285714285715
2022-12-10,4,6,5,False,12,16.571428571428573
2022-12-11,4,11,6,False,12,16.285714285714285
2022-12-12,4,25,0,False,12,19.0
2022-12-13,4,68,1,False,12,22.857142857142858
2022-12-14,4,13,2,False,12,21.0
2022-07-15,5,352,4,False,7,352.0
2022-07-16,5,677,5,False,7,514.5
2022-07-17,5,1565,6,False,7,864.6666666666666
2022-07-18,5,954,0,False,7,887.0
2022-07-19,5,1016,1,False,7,912.8
2022-07-20,5,1185,2,False,7,958.1666666666666
2022-07-21,5,1185,3,False,7,990.5714285714286
2022-07-22,5,1260,4,False,7,1120.2857142857142
2022-07-23,5,1854,5,False,7,1288.4285714285713
2022-07-24,5,1209,6,False,7,1237.5714285714287
2022-07-25,5,1418,0,False,7,1303.857142857143
2022-07-26,5,610,1,False,7,1245.857142857143
2022-07-27,5,1135,2,False,7,1238.7142857142858
2022-07-28,5,1730,3,False,7,1316.5714285714287
2022-07-29,5,790,4,False,7,1249.4285714285713
2022-07-30,5,1066,5,False,7,1136.857142857143
2022-07-31,5,2266,6,False,7,1287.857142857143
2022-08-01,5,1329,0,False,8,1275.142857142857
2022-08-02,5,946,1,False,8,1323.142857142857
2022-08-03,5,1817,2,False,8,1420.5714285714287
2022-08-04,5,1499,3,False,8,1387.5714285714287
2022-08-05,5,1207,4,False,8,1447.142857142857
2022-08-06,5,738,5,False,8,1400.2857142857142
2022-08-07,5,580,6,False,8,1159.4285714285713
2022-08-08,5,453,0,False,8,1034.2857142857142
2022-08-09,5,2060,1,False,8,1193.4285714285713
2022-08-10,5,1889,2,False,8,1203.7142857142858
2022-08-11,5,1817,3,False,8,1249.142857142857
2022-08-12,5,581,4,False,8,1159.7142857142858
2022-08-13,5,1363,5,False,8,1249.0
2022-08-14,5,2497,6,False,8,1522.857142857143
2022-08-15,5,1630,0,True,8,1691.0
2022-08-16,5,1189,1,False,8,1566.5714285714287
2022-08-17,5,1948,2,False,8,1575.0
2022-08-18,5,1199,3,False,8,1486.7142857142858
2022-08-19,5,185,4,False,8,1430.142857142857
2022-08-20,5,1145,5,False,8,1399.0
2022-08-21,5,1736,6,False,8,1290.2857142857142
2022-08-22,5,998,0,False,8,1200.0
2022-08-23,5,1075,1,False,8,1183.7142857142858
2022-08-24,5,1609,2,False,8,1135.2857142857142
2022-08-25,5,1032,3,False,8,1111.4285714285713
2022-08-26,5,863,4,False,8,1208.2857142857142
2022-08-27,5,628,5,False,8,1134.4285714285713
2022-08-28,5,363,6,False,8,938.2857142857143
2022-08-29,5,801,0,False,8,910.1428571428571
2022-08-30,5,867,1,False,8,880.4285714285714
2022-08-31,5,52,2,False,8,658.0
2022-09-01,5,367,3,False,9,563.0
2022-09-02,5,996,4,False,9,582.0
2022-09-03,5,1212,5,False,9,665.4285714285714
2022-09-04,5,894,6,False,9,741.2857142857143
2022-09-05,5,808,0,False,9,742.2857142857143
2022-09-06,5,1021,1,False,9,764.2857142857143
2022-09-07,5,572,2,False,9,838.5714285714286
2022-09-08,5,159,3,False,9,808.8571428571429
2022-09-09,5,110,4,False,9,682.2857142857143
2022-09-10,5,717,5,False,9,611.5714285714286
2022-09-11,5,1143,6,False,9,647.1428571428571
2022-09-12,5,1000,0,False,9,674.5714285714286
2022-09-13,5,793,1,False,9,642.0
2022-09-14,5,237,2,False,9,594.1428571428571
2022-09-15,5,102,3,False,9,586.0
2022-09-16,5,94,4,False,9,583.7142857142857
2022-09-17,5,136,5,False,9,500.7142857142857
2022-09-18,5,717,6,False,9,439.85714285714283
2022-09-19,5,588,0,False,9,381.0
2022-09-20,5,591,1,False,9,352.14285714285717
2022-09-21,5,572,2,False,9,400.0
2022-09-22,5,704,3,False,9,486.0
2022-09-23,5,659,4,False,9,566.7142857142857
2022-09-24,5,628,5,False,9,637.0
2022-09-25,5,35,6,False,9,539.5714285714286
2022-09-26,5,155,0,False,9,477.7142857142857
2022-09-27,5,46,1,False,9,399.85714285714283
2022-09-28,5,136,2,False,9,337.57142857142856
2022-09-29,5,31,3,False,9,241.42857142857142
2022-09-30,5,23,4,False,9,150.57142857142858
2022-10-01,5,192,5,False,10,88.28571428571429
2022-10-02,5,724,6,False,10,186.71428571428572
2022-10-03,5,363,0,False,10,216.42857142857142
2022-10-04,5,330,1,False,10,257.0
2022-10-05,5,511,2,False,10,310.57142857142856
2022-10-06,5,551,3,False,10,384.85714285714283
2022-10-07,5,543,4,False,10,459.14285714285717
2022-10-08,5,2029,5,False,10,721.5714285714286
2022-10-09,5,383,6,False,10,672.8571428571429
2022-10-10,5,210,0,False,10,651.0
2022-10-11,5,497,1,False,10,674.8571428571429
2022-10-12,5,257,2,False,10,638.5714285714286
2022-10-13,5,475,3,False,10,627.7142857142857
2022-10-14,5,595,4,False,10,635.1428571428571
2022-10-15,5,1846,5,False,10,609.0
2022-10-16,5,3498,6,False,10,1054.0
2022-10-17,5,513,0,False,10,1097.2857142857142
2022-10-18,5,1062,1,False,10,1178.0
2022-10-19,5,1068,2,False,10,1293.857142857143
2022-10-20,5,176,3,False,10,1251.142857142857
2022-10-21,5,165,4,False,10,1189.7142857142858
2022-10-22,5,5,5,False,10,926.7142857142857
2022-10-23,5,547,6,False,10,505.14285714285717
2022-10-24,5,20,0,False,10,434.7142857142857
2022-10-25,5,56,1,False,10,291.0
2022-10-26,5,374,2,False,10,191.85714285714286
2022-10-27,5,648,3,False,10,259.2857142857143
2022-10-28,5,791,4,False,10,348.7142857142857
2022-10-29,5,1918,5,False,10,622.0
2022-10-30,5,2977,6,False,10,969.1428571428571
2022-10-31,5,2647,0,True,10,1344.4285714285713
2022-11-01,5,1300,1,True,11,1522.142857142857
2022-11-02,5,264,2,False,11,1506.4285714285713
2022-11-03,5,24,3,False,11,1417.2857142857142
2022-11-04,5,6,4,False,11,1305.142857142857
2022-11-05,5,254,5,False,11,1067.4285714285713
2022-11-06,5,798,6,False,11,756.1428571428571
2022-11-07,5,121,0,False,11,395.2857142857143
2022-11-08,5,118,1,False,11,226.42857142857142
2022-11-09,5,6,2,False,11,189.57142857142858
2022-11-10,5,1,3,False,11,186.28571428571428
2022-11-11,5,60,4,False,11,194.0
2022-11-12,5,221,5,False,11,189.28571428571428
2022-11-13,5,403,6,False,11,132.85714285714286
2022-11-14,5,12,0,False,11,117.28571428571429
2022-11-15,5,0,1,False,11,100.42857142857143
2022-11-16,5,2,2,False,11,99.85714285714286
2022-11-17,5,12,3,False,11,101.42857142857143
2022-11-18,5,0,4,False,11,92.85714285714286
2022-11-19,5,0,5,False,11,61.285714285714285
2022-11-20,5,0,6,False,11,3.7142857142857144
2022-11-21,5,0,0,False,11,2.0
2022-11-22,5,0,1,False,11,2.0
2023-06-22,5,173,3,False,6,26.428571428571427
2023-06-23,5,328,4,False,6,71.57142857142857
2023-06-24,5,1033,5,False,6,219.14285714285714
2023-06-25,5,1251,6,True,6,397.85714285714283
2023-06-26,5,777,0,False,6,508.85714285714283
2023-06-27,5,296,1,False,6,551.1428571428571
2023-06-28,5,412,2,False,6,610.0
2023-06-29,5,917,3,False,6,716.2857142857143
2023-06-30,5,834,4,False,6,788.5714285714286
2023-07-01,5,219,5,False,7,672.2857142857143
2023-07-02,5,1347,6,False,7,686.0
2023-07-03,5,148,0,False,7,596.1428571428571
2023-07-04,5,909,1,False,7,683.7142857142857
2023-07-05,5,975,2,False,7,764.1428571428571
2023-07-06,5,653,3,False,7,726.4285714285714
2023-07-07,5,1458,4,False,7,815.5714285714286
2023-07-08,5,1758,5,False,7,1035.4285714285713
2023-07-09,5,1675,6,False,7,1082.2857142857142
2023-07-10,5,1049,0,False,7,1211.0
2023-07-11,5,1183,1,False,7,1250.142857142857
2023-07-12,5,1288,2,False,7,1294.857142857143
2023-07-13,5,255,3,False,7,1238.0
2023-07-14,5,1345,4,False,7,1221.857142857143
2023-07-15,5,1979,5,False,7,1253.4285714285713
2023-07-16,5,2971,6,False,7,1438.5714285714287
2023-07-17,5,963,0,False,7,1426.2857142857142
2023-07-18,5,1294,1,False,7,1442.142857142857
2023-07-19,5,948,2,False,7,1393.5714285714287
2023-07-20,5,928,3,False,7,1489.7142857142858
2023-07-21,5,313,4,False,7,1342.2857142857142
2023-07-22,5,625,5,False,7,1148.857142857143
2023-07-23,5,2276,6,False,7,1049.5714285714287
2023-07-24,5,1609,0,False,7,1141.857142857143
2023-07-25,5,355,1,False,7,1007.7142857142857
2023-07-26,5,969,2,False,7,1010.7142857142857
2023-07-27,5,1731,3,False,7,1125.4285714285713
2023-07-28,5,1717,4,False,7,1326.0
2023-07-29,5,1548,5,False,7,1457.857142857143
2023-07-30,5,657,6,False,7,1226.5714285714287
2023-07-31,5,1227,0,False,7,1172.0
2023-08-01,5,593,1,False,8,1206.0
2023-08-02,5,1709,2,False,8,1311.7142857142858
2023-08-03,5,619,3,False,8,1152.857142857143
2023-08-04,5,99,4,False,8,921.7142857142857
2023-08-05,5,57,5,False,8,708.7142857142857
2023-08-06,5,429,6,False,8,676.1428571428571
2023-08-07,5,1075,0,False,8,654.4285714285714
2023-08-08,5,1599,1,False,8,798.1428571428571
2023-08-09,5,744,2,False,8,660.2857142857143
2023-08-10,5,984,3,False,8,712.4285714285714
2023-08-11,5,1639,4,False,8,932.4285714285714
2023-08-12,5,1698,5,False,8,1166.857142857143
2023-08-13,5,1607,6,False,8,1335.142857142857
2023-08-14,5,1891,0,False,8,1451.7142857142858
2023-08-15,5,2011,1,True,8,1510.5714285714287
2023-08-16,5,1053,2,False,8,1554.7142857142858
2023-08-17,5,1328,3,False,8,1603.857142857143
2023-08-18,5,677,4,False,8,1466.4285714285713
2023-08-19,5,1859,5,False,8,1489.4285714285713
2023-08-20,5,1897,6,False,8,1530.857142857143
2023-08-21,5,1286,0,False,8,1444.4285714285713
2023-08-22,5,1293,1,False,8,1341.857142857143
2023-08-23,5,905,2,False,8,1320.7142857142858
2023-08-24,5,1372,3,False,8,1327.0
2023-08-25,5,1197,4,False,8,1401.2857142857142
2023-08-26,5,2285,5,False,8,1462.142857142857
2023-08-27,5,2172,6,False,8,1501.4285714285713
2023-08-28,5,767,0,False,8,1427.2857142857142
2023-08-29,5,124,1,False,8,1260.2857142857142
2023-08-30,5,196,2,False,8,1159.0
2023-08-31,5,1003,3,False,8,1106.2857142857142
2023-09-01,5,927,4,False,9,1067.7142857142858
2023-09-02,5,1518,5,False,9,958.1428571428571
2023-09-03,5,1369,6,False,9,843.4285714285714
2023-09-04,5,672,0,False,9,829.8571428571429
2023-09-05,5,935,1,False,9,945.7142857142857
2023-09-06,5,766,2,False,9,1027.142857142857
2023-09-07,5,1026,3,False,9,1030.4285714285713
2023-09-08,5,913,4,False,9,1028.4285714285713
2023-09-09,5,1800,5,False,9,1068.7142857142858
2023-09-10,5,1660,6,False,9,1110.2857142857142
2023-09-11,5,962,0,False,9,1151.7142857142858
2023-09-12,5,917,1,False,9,1149.142857142857
2023-09-13,5,714,2,False,9,1141.7142857142858
2023-09-14,5,262,3,False,9,1032.5714285714287
2023-09-15,5,419,4,False,9,962.0
2023-09-16,5,1554,5,False,9,926.8571428571429
2023-09-17,5,1603,6,False,9,918.7142857142857
2023-09-18,5,588,0,False,9,865.2857142857143
2023-09-19,5,389,1,False,9,789.8571428571429
2023-09-20,5,717,2,False,9,790.2857142857143
2023-09-21,5,310,3,False,9,797.1428571428571
2023-09-22,5,387,4,False,9,792.5714285714286
2023-09-23,5,151,5,False,9,592.1428571428571
2023-09-24,5,684,6,False,9,460.85714285714283
2023-09-25,5,505,0,False,9,449.0
2023-09-26,5,659,1,False,9,487.57142857142856
2023-09-27,5,591,2,False,9,469.57142857142856
2023-09-28,5,598,3,False,9,510.7142857142857
2023-09-29,5,659,4,False,9,549.5714285714286
2023-09-30,5,1089,5,False,9,683.5714285714286
2023-10-01,5,1885,6,False,10,855.1428571428571
2023-10-02,5,499,0,False,10,854.2857142857143
2023-10-03,5,543,1,False,10,837.7142857142857
2023-10-04,5,72,2,False,10,763.5714285714286
2023-10-05,5,335,3,False,10,726.0
2023-10-06,5,401,4,False,10,689.1428571428571
2023-10-07,5,1942,5,False,10,811.0
2023-10-08,5,1437,6,False,10,747.0
2023-10-09,5,297,0,False,10,718.1428571428571
2023-10-10,5,255,1,False,10,677.0
2023-10-11,5,687,2,False,10,764.8571428571429
2023-10-12,5,600,3,False,10,802.7142857142857
2023-10-13,5,622,4,False,10,834.2857142857143
2023-10-14,5,1478,5,False,10,768.0
2023-10-15,5,3,6,False,10,563.1428571428571
2023-10-16,5,165,0,False,10,544.2857142857143
2023-10-17,5,141,1,False,10,528.0
2023-10-18,5,204,2,False,10,459.0
2023-10-19,5,97,3,False,10,387.14285714285717
2023-10-20,5,2856,4,False,10,706.2857142857143
2023-10-21,5,436,5,False,10,557.4285714285714
2023-10-22,5,1020,6,False,10,702.7142857142857
2023-10-23,5,1002,0,False,10,822.2857142857143
2023-10-24,5,558,1,False,10,881.8571428571429
2023-10-25,5,362,2,False,10,904.4285714285714
2023-10-26,5,713,3,False,10,992.4285714285714
2023-10-27,5,128,4,False,10,602.7142857142857
2023-10-28,5,502,5,False,10,612.1428571428571
2023-10-29,5,713,6,False,10,568.2857142857143
2023-10-30,5,1865,0,False,10,691.5714285714286
2023-10-31,5,559,1,True,10,691.7142857142857
2023-11-01,5,728,2,True,11,744.0
2023-11-02,5,2510,3,False,11,1000.7142857142857
2023-11-03,5,100,4,False,11,996.7142857142857
2023-11-04,5,7,5,False,11,926.0
2023-11-05,5,610,6,False,11,911.2857142857143
2023-11-06,5,103,0,False,11,659.5714285714286
2023-11-07,5,73,1,False,11,590.1428571428571
2023-11-08,5,104,2,False,11,501.0
2023-11-09,5,139,3,False,11,162.28571428571428
2023-11-10,5,49,4,False,11,155.0
2023-11-11,5,10,5,False,11,155.42857142857142
2023-11-12,5,175,6,False,11,93.28571428571429
2023-11-13,5,17,0,False,11,81.0
2023-11-14,5,17,1,False,11,73.0
2023-11-15,5,80,2,False,11,69.57142857142857
2023-11-16,5,389,3,False,11,105.28571428571429
2023-11-17,5,50,4,False,11,105.42857142857143
2023-11-18,5,374,5,False,11,157.42857142857142
2023-11-19,5,378,6,False,11,186.42857142857142
2023-11-20,5,8,0,False,11,185.14285714285714
2023-11-21,5,2,1,False,11,183.0
2023-11-22,5,2,2,False,11,171.85714285714286
2023-11-23,5,13,3,False,11,118.14285714285714
2023-11-24,5,41,4,False,11,116.85714285714286
2023-11-25,5,75,5,False,11,74.14285714285714
2023-11-26,5,137,6,False,11,39.714285714285715
2023-11-27,5,16,0,False,11,40.857142857142854
2023-11-28,5,40,1,False,11,46.285714285714285
2023-11-29,5,16,2,False,11,48.285714285714285
2023-11-30,5,100,3,False,11,60.714285714285715
2023-12-01,5,810,4,False,12,170.57142857142858
2023-12-02,5,291,5,False,12,201.42857142857142
2023-12-03,5,3,6,False,12,182.28571428571428
2023-12-04,5,250,0,False,12,215.71428571428572
2023-12-05,5,0,1,False,12,210.0
2023-12-06,5,3,2,False,12,208.14285714285714
2023-12-07,5,21,3,False,12,196.85714285714286
2023-12-08,5,10,4,False,12,82.57142857142857
2023-12-09,5,93,5,False,12,54.285714285714285
2023-12-10,5,75,6,False,12,64.57142857142857
2023-12-11,5,15,0,False,12,31.0
2023-12-12,5,23,1,False,12,34.285714285714285
2023-12-13,5,28,2,False,12,37.857142857142854
2023-12-14,5,4,3,False,12,35.42857142857143
2023-12-15,5,1,4,False,12,34.142857142857146
2023-12-16,5,6,5,False,12,21.714285714285715
2023-12-17,5,37,6,False,12,16.285714285714285
2023-12-18,5,13,0,False,12,16.0
2023-12-19,5,26,1,False,12,16.428571428571427
2023-12-20,5,10,2,False,12,13.857142857142858
2023-12-21,5,26,3,False,12,17.0
2023-12-22,5,1,4,False,12,17.0
2023-12-23,5,64,5,False,12,25.285714285714285
2023-12-24,5,33,6,False,12,24.714285714285715
2023-12-25,5,54,0,True,12,30.571428571428573
2023-12-26,5,83,1,True,12,38.714285714285715
2023-12-27,5,7,2,False,12,38.285714285714285
2023-12-28,5,0,3,False,12,34.57142857142857
2023-12-29,5,25,4,False,12,38.0
2023-12-30,5,34,5,False,12,33.714285714285715
2023-12-31,5,6,6,False,12,29.857142857142858
2024-01-01,5,0,0,True,1,22.142857142857142
2024-01-02,5,0,1,True,1,10.285714285714286
2024-01-03,5,0,2,False,1,9.285714285714286
2024-01-04,5,0,3,False,1,9.285714285714286
2024-01-05,5,0,4,False,1,5.714285714285714
2024-01-06,5,0,5,False,1,0.8571428571428571
2024-01-07,5,0,6,False,1,0.0
2024-01-08,5,0,0,False,1,0.0
2024-01-09,5,0,1,False,1,0.0
2024-01-10,5,0,2,False,1,0.0
2024-01-11,5,0,3,False,1,0.0
2024-01-12,5,0,4,False,1,0.0
2024-01-13,5,0,5,False,1,0.0
2024-01-14,5,0,6,False,1,0.0
2024-01-15,5,0,0,False,1,0.0
2024-01-16,5,0,1,False,1,0.0
2024-01-17,5,0,2,False,1,0.0
2024-01-18,5,0,3,False,1,0.0
2024-01-19,5,0,4,False,1,0.0
2024-01-20,5,0,5,False,1,0.0
2024-01-21,5,0,6,False,1,0.0
2024-01-22,5,0,0,False,1,0.0
2024-01-23,5,0,1,False,1,0.0
2024-01-24,5,0,2,False,1,0.0
2024-01-25,5,0,3,False,1,0.0
2024-01-26,5,0,4,False,1,0.0
2024-01-27,5,0,5,False,1,0.0
2024-01-28,5,0,6,False,1,0.0
2024-01-29,5,0,0,False,1,0.0
2024-01-30,5,0,1,False,1,0.0
2024-01-31,5,0,2,False,1,0.0
2024-02-01,5,0,3,False,2,0.0
2024-02-02,5,0,4,False,2,0.0
2024-02-03,5,0,5,False,2,0.0
2024-02-04,5,0,6,False,2,0.0
2024-02-05,5,0,0,False,2,0.0
2024-02-06,5,0,1,False,2,0.0
2024-02-07,5,0,2,False,2,0.0
2024-02-08,5,0,3,True,2,0.0
2024-02-09,5,0,4,False,2,0.0
2024-02-10,5,0,5,False,2,0.0
2024-02-11,5,0,6,False,2,0.0
2024-02-12,5,0,0,False,2,0.0
2024-02-13,5,0,1,False,2,0.0
2024-02-14,5,0,2,False,2,0.0
2024-02-15,5,0,3,False,2,0.0
2024-02-16,5,0,4,False,2,0.0
2024-02-17,5,0,5,False,2,0.0
2024-02-18,5,0,6,False,2,0.0
2024-02-19,5,0,0,False,2,0.0
2024-02-20,5,0,1,False,2,0.0
2024-02-21,5,0,2,False,2,0.0
2024-02-22,5,0,3,False,2,0.0
2024-02-23,5,0,4,False,2,0.0
2024-02-24,5,0,5,False,2,0.0
2024-02-25,5,0,6,False,2,0.0
2024-02-26,5,0,0,False,2,0.0
2024-02-27,5,0,1,False,2,0.0
2024-02-28,5,0,2,False,2,0.0
2024-02-29,5,0,3,False,2,0.0
2024-03-01,5,0,4,False,3,0.0
2024-03-02,5,0,5,False,3,0.0
2024-03-03,5,0,6,False,3,0.0
2024-03-04,5,0,0,False,3,0.0
2024-03-05,5,0,1,False,3,0.0
2024-03-06,5,0,2,False,3,0.0
2024-03-07,5,0,3,False,3,0.0
2024-03-08,5,0,4,False,3,0.0
2024-03-09,5,0,5,False,3,0.0
2024-03-10,5,0,6,False,3,0.0
2024-03-11,5,0,0,False,3,0.0
2024-03-12,5,0,1,False,3,0.0
2024-03-13,5,0,2,False,3,0.0
2024-03-14,5,0,3,False,3,0.0
2024-03-15,5,0,4,False,3,0.0
2024-03-16,5,0,5,False,3,0.0
2024-03-17,5,0,6,False,3,0.0
2024-03-18,5,0,0,False,3,0.0
2024-03-19,5,0,1,False,3,0.0
2024-03-20,5,0,2,False,3,0.0
2024-03-21,5,0,3,False,3,0.0
2024-03-22,5,0,4,False,3,0.0
2024-03-23,5,0,5,False,3,0.0
2024-03-24,5,0,6,False,3,0.0
2024-03-25,5,0,0,False,3,0.0
2024-03-26,5,0,1,False,3,0.0
2024-03-27,5,0,2,False,3,0.0
2024-03-28,5,0,3,False,3,0.0
2024-03-29,5,0,4,False,3,0.0
2024-03-30,5,0,5,False,3,0.0
